,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,RUL(min)
754,0.098115972,0.134970986,-0.1034227,2.254447372,5.115845672,0.134974222,0.796,1.484,5.897422402,0.07912008,1.375660033,8.112848296,2290
755,0.096341374,0.131883884,-0.182420577,2.2810403,5.113015414,0.131894056,0.854,1.459,6.47489377,0.077944784,1.369028177,8.864312016,2280
756,0.094585038,0.12850935,-0.131450652,1.946159576,5.136142918,0.128519357,0.686,1.321,5.337717324,0.076765063,1.358770474,7.252732695,2270
757,0.092749304,0.125878807,-0.107584031,1.99899103,5.143491432,0.125888031,0.676,1.264,5.369851265,0.075526957,1.357293531,7.288464383,2260
758,0.092946042,0.125753858,-0.122635769,1.910243196,5.109909166,0.125763298,0.703,1.352,5.589866144,0.07566639,1.353078567,7.563528072,2250
759,0.0917474,0.124346982,-0.133449987,2.08101527,5.047522988,0.124361837,0.73,1.45,5.869967963,0.074663958,1.355480782,7.956628763,2240
760,0.091416134,0.122738937,-0.078730296,1.85048893,5.099009647,0.12275144,0.681,1.321,5.547796436,0.074778802,1.342776542,7.449450914,2230
761,0.089955125,0.120501647,-0.077980122,1.837148944,4.970417082,0.120513019,0.903,1.565,7.492966391,0.073628921,1.339701536,10.03833859,2220
762,0.088094341,0.116651785,-0.119305498,1.495223341,5.097608902,0.116666095,0.671,1.276,5.751456762,0.072551036,1.324331326,7.61683436,2210
763,0.088086772,0.117920832,-0.109165197,1.774038823,5.003504202,0.117926055,0.833,1.448,7.063748569,0.072160681,1.338748739,9.456584489,2200
764,0.085104497,0.112841162,-0.075897979,1.425066736,5.082670945,0.112861149,0.618,1.206,5.475754983,0.070013271,1.326147886,7.261660895,2190
765,0.084900044,0.112482373,-0.163086378,1.55302525,5.09360309,0.112492151,0.583,1.162,5.182583811,0.069951738,1.324995202,6.866898683,2180
766,0.084327409,0.111308507,-0.09984893,1.332311004,5.110794389,0.11131761,0.645,1.175,5.794231504,0.069398769,1.320064394,7.648758701,2170
767,0.084264222,0.111101099,-0.164253711,1.387198155,5.069775031,0.111119574,0.603,1.199,5.426586664,0.069532913,1.318704093,7.156062045,2160
768,0.083739538,0.110862296,-0.188986582,1.610006651,5.126759248,0.110869038,0.61,1.213,5.501986934,0.069063139,1.323974801,7.284492058,2150
769,0.083937057,0.110155634,-0.131989214,1.370233633,5.195414476,0.110161651,0.623,1.224,5.655325569,0.069467942,1.312431648,7.42222826,2140
770,0.083750916,0.110025661,-0.154721472,1.274384535,5.147467252,0.110036882,0.549,1.096,4.989236228,0.06923825,1.313858859,6.555152218,2130
771,0.081598711,0.107002091,-0.151521508,1.222863987,5.075205509,0.10700645,0.557,1.101,5.205293711,0.067513341,1.311374268,6.826088231,2120
772,0.082108648,0.107279953,-0.150287051,1.073775842,5.156706937,0.107286751,0.537,1.028,5.005277843,0.068109355,1.306643749,6.540115004,2110
773,0.082468236,0.107801188,-0.139897644,1.233542867,4.999664171,0.107820399,0.715,1.306,6.631398216,0.068325422,1.307417308,8.670004802,2100
774,0.0807766,0.105723303,-0.113395411,1.153310409,5.106092366,0.105739283,0.574,1.087,5.428446099,0.066843752,1.309033591,7.10601829,2090
775,0.080042824,0.103845572,-0.140311051,0.943569623,5.046324466,0.103855141,0.647,1.169,6.229831204,0.066649167,1.297494712,8.083173041,2080
776,0.081641633,0.106781735,-0.127739937,1.176230767,5.169079924,0.106790024,0.649,1.218,6.077346698,0.06760831,1.308033907,7.949375545,2070
777,0.081171542,0.105289425,-0.13833027,0.880352919,5.13520829,0.105299235,0.53,1.043,5.033274953,0.067536364,1.297243252,6.529381969,2060
778,0.079933932,0.104220564,-0.099939384,1.034254813,5.141670218,0.104242325,0.518,1.009,4.969190765,0.066402107,1.304106057,6.480351773,2050
779,0.079498462,0.103460978,-0.124316871,1.000702986,5.133920433,0.103466016,0.522,1.005,5.045134809,0.066016252,1.301484505,6.566164778,2040
780,0.079186923,0.103016907,-0.087456934,0.9088508,5.10341276,0.103033419,0.554,1.042,5.376896193,0.065744392,1.301141844,6.99610463,2030
781,0.076784316,0.099310991,-0.118745112,0.772109726,5.100324686,0.099326718,0.532,1.015,5.356061383,0.063895245,1.293580824,6.928498295,2020
782,0.079159334,0.10275069,-0.074193872,0.927915144,5.132527331,0.102761322,0.542,1.03,5.27435798,0.065758127,1.298157995,6.84694998,2010
783,0.078235119,0.101503833,-0.111067348,0.967442169,4.914022453,0.101509947,0.693,1.308,6.826917182,0.065115418,1.297498467,8.857914575,2000
784,0.078038918,0.10048541,-0.120883614,0.6658109,5.11821645,0.100501136,0.483,0.966,4.805915836,0.065053644,1.287833538,6.189219596,1990
785,0.076976415,0.099366571,-0.110089145,0.749272152,5.105957664,0.099381094,0.471,0.871,4.739332024,0.064232848,1.291059007,6.118757295,1980
786,0.07928644,0.102584877,-0.069993969,0.823196299,5.124133988,0.102602896,0.535,1.021,5.214277785,0.065981438,1.294078736,6.747686005,1970
787,0.077523024,0.100003516,-0.156444181,0.653204992,5.114775278,0.100013302,0.542,0.918,5.419279127,0.064579505,1.290110955,6.991471371,1960
788,0.079712486,0.102749638,-0.066594511,0.641832778,5.141890215,0.102765129,0.518,0.992,5.040620351,0.066454102,1.28919739,6.498354602,1950
789,0.077913131,0.10077098,-0.053830995,0.689458641,5.122459945,0.100787652,0.483,0.952,4.792253731,0.064786716,1.293590067,6.199211824,1940
790,0.077409346,0.100699147,-0.042968502,0.870204871,5.11649538,0.10071535,0.5,0.981,4.964486523,0.064246587,1.301074811,6.459168367,1930
791,0.078835051,0.102112039,-0.068064624,0.813059885,5.0594424,0.102123428,0.547,1.067,5.356263575,0.065549598,1.295406393,6.938538077,1920
792,0.079492407,0.102749296,-0.065915358,0.764883724,5.075770465,0.102756466,0.608,1.128,5.916902565,0.06617505,1.292657633,7.648529263,1910
793,0.079560916,0.103235234,-0.076276495,0.831201325,5.143271226,0.103247022,0.53,0.969,5.13331997,0.066060656,1.297710322,6.661562313,1900
794,0.08071063,0.104729373,-0.047361619,0.867679123,5.142649576,0.104741213,0.559,1.025,5.336963215,0.067097107,1.297737514,6.925977374,1890
795,0.080806387,0.105441504,-0.004118341,1.040981347,5.096304238,0.10545713,0.535,1.048,5.073151539,0.066992694,1.305059335,6.620763774,1880
796,0.080193125,0.104164571,-0.033155238,0.978380944,5.121988598,0.104177917,0.557,1.084,5.346622526,0.066690685,1.299087894,6.945732597,1870
797,0.081074076,0.105122862,-0.007942803,0.868060377,5.120013062,0.105131818,0.547,1.072,5.202991924,0.067555142,1.29673779,6.74691625,1860
798,0.078806241,0.103019273,-0.010737869,0.984242831,5.073641842,0.103031339,0.632,1.125,6.134055957,0.065082022,1.307400765,8.019669454,1850
799,0.081469798,0.106138408,-0.00984785,0.965023034,5.105364607,0.106155912,0.586,1.079,5.520182442,0.067603155,1.303009384,7.192849522,1840
800,0.08140876,0.105774313,-0.028633628,0.853051974,5.141634919,0.105788067,0.532,1.03,5.028922597,0.067686488,1.299467854,6.534923253,1830
801,0.081142097,0.106236508,-0.016237234,1.062076876,5.153702196,0.106247278,0.535,1.021,5.035423125,0.067082807,1.309397737,6.593371643,1820
802,0.081599346,0.106349448,0.023715805,0.943599875,5.158019915,0.106372086,0.527,1.013,4.954307296,0.067609922,1.303589934,6.458385121,1810
803,0.081001807,0.105933093,0.04186736,1.03724262,5.135939625,0.105937973,0.576,1.062,5.437143884,0.067034711,1.307847033,7.110952499,1800
804,0.083338835,0.108897468,0.043020934,1.00770604,5.100661838,0.10891516,0.645,1.126,5.922040591,0.069003792,1.306895643,7.739489048,1790
805,0.082251282,0.107411244,0.026880706,0.907597373,5.146127398,0.107428928,0.537,1.045,4.998653624,0.068074192,1.306106429,6.528773634,1780
806,0.082968748,0.108718959,0.080774698,1.061445066,5.114102591,0.108727315,0.554,1.094,5.095315743,0.068540122,1.310461072,6.677212929,1770
807,0.084149275,0.110183009,0.047682505,1.031062086,5.150252466,0.110204817,0.591,1.052,5.362741999,0.069583865,1.309634778,7.023233426,1760
808,0.084307974,0.109821717,-0.01833559,0.916981512,5.137951733,0.109849783,0.63,1.128,5.73510462,0.069955995,1.302958405,7.472602767,1750
809,0.083196103,0.108541594,-0.003687136,0.89393863,5.19005661,0.108562242,0.508,0.967,4.679343302,0.068930549,1.304895754,6.106055208,1740
810,0.084338249,0.109702999,-0.00641637,0.849113377,5.201946657,0.109716035,0.5,0.981,4.557218989,0.069990064,1.30090483,5.928508195,1730
811,0.084135553,0.110206288,0.03193534,0.906777753,5.189193955,0.110217011,0.508,1.013,4.609088877,0.069453027,1.309993297,6.037875534,1720
812,0.08273109,0.10841159,0.007224192,1.013414378,5.088395437,0.108428647,0.635,1.17,5.856385922,0.068391778,1.310615467,7.675469972,1710
813,0.083303775,0.10875385,-0.03161838,0.833000312,5.192565218,0.108787462,0.542,1.003,4.982191777,0.068912855,1.305912761,6.506307819,1700
814,0.083897554,0.109448986,0.021206977,0.822978696,5.198823449,0.109457787,0.505,0.976,4.613650751,0.069392536,1.304660053,6.019245835,1690
815,0.084586699,0.110205955,0.008143873,0.827659791,5.174451531,0.110227667,0.535,1.023,4.853590875,0.070069138,1.303132397,6.324871511,1680
816,0.084382148,0.110064311,-0.008178566,0.909182377,5.098425626,0.110075,0.61,1.142,5.541676115,0.06985987,1.304482091,7.229017246,1670
817,0.084469798,0.110472436,0.004866695,0.880718215,5.132635018,0.110490221,0.581,1.118,5.258383911,0.069776689,1.308044095,6.878198024,1660
818,0.084915279,0.111070914,0.006226068,0.91073049,5.1358611,0.111084379,0.564,1.128,5.077221526,0.070147929,1.30817893,6.641914226,1650
819,0.085803408,0.111790588,-0.033097603,0.78307006,5.207325705,0.111806146,0.527,1.018,4.713515498,0.071067734,1.303050167,6.141947156,1640
820,0.086531764,0.113771387,0.070347317,1.052859828,5.066495012,0.113781326,0.657,1.275,5.77423399,0.071357462,1.314908196,7.592587597,1630
821,0.084736462,0.11120718,-0.053210151,1.004087556,5.117208227,0.11121559,0.62,1.162,5.574757998,0.069904234,1.31248801,7.31680303,1620
822,0.086028029,0.11278264,0.044460536,0.987179923,5.131163491,0.11279983,0.576,1.091,5.106390654,0.071123029,1.311198596,6.695492256,1610
823,0.101581376,0.137596391,0.011742255,1.434514402,5.344662522,0.137610171,0.657,1.27,4.774356408,0.082143911,1.354679135,6.467721009,1600
824,0.101787636,0.137149513,-0.075384384,1.428431571,5.227414526,0.137161625,0.693,1.32,5.052433597,0.082726273,1.34752736,6.808292504,1590
825,0.100047854,0.135818855,0.008143285,1.52623749,5.157828862,0.135825148,0.737,1.428,5.426093863,0.080954613,1.357601811,7.366474855,1580
826,0.104878314,0.141273524,-0.061091861,1.318935349,5.236249031,0.141281319,0.713,1.338,5.046668625,0.085069101,1.347097537,6.798354877,1570
827,0.102000195,0.139235405,-0.038159635,1.654843351,5.190584381,0.139245868,0.774,1.37,5.558513243,0.082218511,1.365152952,7.588220763,1560
828,0.10476117,0.141482545,-0.004059003,1.35309215,5.242192182,0.14149515,0.652,1.292,4.607931801,0.084937596,1.350644993,6.223680016,1550
829,0.107024659,0.145450358,-0.033276898,1.438523004,5.189887213,0.145464219,0.789,1.507,5.424014254,0.086374667,1.359165451,7.372132781,1540
830,0.104505054,0.142246396,-0.052731078,1.487227516,5.240602806,0.142252541,0.669,1.304,4.702903682,0.084328679,1.361202505,6.401604273,1530
831,0.108300112,0.148469271,-0.091427178,1.622701863,5.271923592,0.148477333,0.693,1.364,4.667379082,0.087120243,1.370980419,6.398885331,1520
832,0.10716119,0.147336121,-0.029548225,1.790649472,5.242867194,0.147344796,0.72,1.394,4.886497667,0.086108306,1.37498283,6.718850391,1510
833,0.109988427,0.150200045,-0.026729846,1.604993311,5.273353883,0.150210738,0.698,1.391,4.646804932,0.088697562,1.365695849,6.346122205,1500
834,0.10994111,0.15234339,-0.033070368,1.812782802,5.245840288,0.152351984,0.73,1.44,4.791535907,0.087787717,1.385759913,6.639918383,1490
835,0.11441628,0.157965021,-0.031704915,1.740768816,5.218698284,0.157974431,0.884,1.555,5.595842269,0.091460706,1.380698893,7.726173227,1480
836,0.111668831,0.156425354,-0.060237774,2.043549972,5.197841404,0.1564299,0.818,1.56,5.229179324,0.088573779,1.400837621,7.325231124,1470
837,0.114848479,0.158549822,-0.050596297,1.723092844,5.250591185,0.158551081,0.769,1.514,4.850171919,0.091989141,1.380523994,6.695778709,1460
838,0.116939401,0.161848143,-0.060671336,1.67878618,5.321881216,0.161855397,0.752,1.414,4.646122493,0.093351378,1.384096335,6.430681117,1450
839,0.116761463,0.163246725,-0.039228281,2.015340105,5.223451063,0.163252329,0.803,1.584,4.918765959,0.092828429,1.398169611,6.877269089,1440
840,0.116307144,0.161172757,-0.059581286,1.798071343,5.161029122,0.16118176,0.95,1.673,5.893967149,0.092889588,1.385828547,8.168027931,1430
841,0.1167933,0.163854509,-0.052791072,1.939529069,5.280507274,0.163863904,0.791,1.497,4.82717657,0.092418038,1.403024863,6.772648747,1420
842,0.118256897,0.164116128,-0.07844828,1.716653559,5.296995004,0.164126102,0.75,1.487,4.569657047,0.09419036,1.38787763,6.34212479,1410
843,0.117904927,0.165227191,-0.073486025,1.983445643,5.259488247,0.165231971,0.771,1.535,4.66616718,0.093447889,1.401400053,6.539166934,1400
844,0.118565164,0.16665205,-0.037913643,2.071466607,5.145167515,0.166660718,0.879,1.724,5.274188238,0.093783913,1.405646584,7.413644683,1390
845,0.119006201,0.167661295,-0.051170137,2.182565138,5.227999884,0.167662702,0.811,1.604,4.837092507,0.094227911,1.40885685,6.814770911,1380
846,0.118338249,0.166493787,-0.018527294,2.247245489,5.17568576,0.166495717,0.901,1.682,5.411550632,0.093621464,1.40694761,7.613768229,1370
847,0.116808487,0.164219115,-0.07269518,2.049416621,5.226334571,0.164221241,0.859,1.572,5.230748448,0.092460472,1.40590162,7.353917716,1360
848,0.121973973,0.170279215,-0.087495674,1.764656178,5.314674947,0.170285811,0.818,1.516,4.803688538,0.096558863,1.39608317,6.70634872,1350
849,0.124007618,0.17362865,-0.02858845,1.949186695,5.213411367,0.173629293,0.857,1.694,4.935803076,0.098324327,1.400150223,6.910865775,1340
850,0.123534889,0.172986368,-0.09791974,1.85437793,5.336343852,0.172990247,0.762,1.499,4.404872601,0.097794678,1.400335144,6.168297909,1330
851,0.123793398,0.173262946,-0.094624281,1.95169105,5.230892798,0.173269962,0.869,1.665,5.015295147,0.097982897,1.399670457,7.01976045,1320
852,0.12061585,0.168468244,-0.099595135,1.924925304,5.249701423,0.168480996,0.82,1.591,4.867017772,0.095785848,1.396839595,6.798443135,1310
853,0.117394453,0.162912921,-0.090039885,1.854871375,5.305224314,0.16292788,0.745,1.48,4.572575311,0.093670161,1.387866937,6.346126089,1300
854,0.115647981,0.161058981,-0.111340007,1.867648004,5.319121452,0.161059778,0.752,1.404,4.669073871,0.091954605,1.392672631,6.502491392,1290
855,0.117355926,0.163245666,-0.145214171,1.886526711,5.28158851,0.163251792,0.779,1.509,4.771769976,0.09337199,1.391082651,6.637926429,1280
856,0.118124518,0.165555112,-0.10214793,2.043598688,5.290239962,0.16557586,0.791,1.506,4.777266437,0.09381075,1.401706126,6.696323632,1270
857,0.122177597,0.171377379,-0.089399886,1.971115945,5.283698806,0.171380654,0.811,1.558,4.73215606,0.096767764,1.402717509,6.637878161,1260
858,0.117301626,0.161589295,-0.170374351,1.657593534,5.265390546,0.161590275,0.82,1.526,5.074562802,0.093934475,1.377562108,6.990525431,1250
859,0.115616388,0.160482799,-0.103793742,1.985930947,5.233269095,0.160489856,0.781,1.557,4.866351168,0.092403151,1.388123776,6.755097757,1240
860,0.117799551,0.162640318,-0.150327174,1.737672417,5.250004989,0.162645228,0.786,1.555,4.83260414,0.094160152,1.380694803,6.672351422,1230
861,0.115368914,0.159663028,-0.223827382,1.930535035,5.206090336,0.159674867,0.82,1.587,5.135435609,0.092353489,1.384037183,7.107633833,1220
862,0.120122858,0.165228921,-0.167303469,1.698992406,5.305889034,0.165236824,0.754,1.506,4.563147493,0.096346986,1.375565213,6.276906954,1210
863,0.118867718,0.163526945,-0.168638006,1.797878103,5.30455456,0.16352623,0.75,1.478,4.586420166,0.095495681,1.375699246,6.309534764,1200
864,0.11673568,0.161806074,-0.154321153,1.86288046,5.304392375,0.161816334,0.732,1.447,4.523647174,0.093019242,1.386177156,6.270576375,1190
865,0.116298159,0.160136945,-0.119393648,1.803211785,5.209416103,0.160145258,0.801,1.599,5.001709148,0.09332542,1.377023152,6.887469297,1180
866,0.111427951,0.153622548,-0.246084225,1.990321091,5.196213512,0.153625297,0.789,1.553,5.135872887,0.089299322,1.378696249,7.080808683,1170
867,0.11010523,0.151169921,-0.250355675,1.910753237,5.20686967,0.151182798,0.771,1.521,5.099786548,0.088520922,1.373075543,7.002392182,1160
868,0.109205723,0.149815098,-0.200650907,2.010598294,5.155216859,0.149819736,0.815,1.591,5.43987075,0.087884045,1.371903707,7.462978845,1150
869,0.108981298,0.149333224,-0.226604184,1.852144081,5.115570062,0.149338364,0.828,1.643,5.544456065,0.087585182,1.370311854,7.597633868,1140
870,0.109601348,0.149793147,-0.221948127,1.826235642,5.167792327,0.149807572,0.825,1.572,5.507064747,0.088293082,1.366840603,7.527279702,1130
871,0.108696567,0.149853156,-0.181644989,2.144344931,5.155594297,0.149866636,0.798,1.572,5.324734179,0.087382886,1.378761446,7.341538196,1120
872,0.118751306,0.167172341,-0.252161051,2.350267927,5.168383507,0.167179554,0.881,1.689,5.269783161,0.094076238,1.40781234,7.418865763,1110
873,0.121937936,0.169990996,-0.276122316,2.208914192,5.177539554,0.169999363,0.891,1.724,5.241196099,0.097239835,1.394146632,7.306995888,1100
874,0.11608809,0.160348303,-0.311325753,2.160611867,5.082031098,0.160370217,0.991,1.797,6.179451629,0.093092075,1.381452799,8.53662075,1090
875,0.114811417,0.159424198,-0.283186653,2.312896972,5.150615188,0.159431753,0.84,1.668,5.268712072,0.09186252,1.388640237,7.316345578,1080
876,0.115963621,0.159399018,-0.225997716,1.936269142,5.190362163,0.159402337,0.84,1.624,5.269684342,0.093173539,1.374589163,7.24365099,1070
877,0.112430734,0.154358602,-0.216628841,2.01702834,5.195392024,0.154374803,0.828,1.57,5.363569607,0.090473957,1.373065863,7.364534332,1060
878,0.109865716,0.150215374,-0.23701544,1.959549787,5.214745444,0.150222195,0.784,1.499,5.218935848,0.088697096,1.3673255,7.135984071,1050
879,0.111517994,0.153784598,-0.218570129,2.325331662,5.083055107,0.153791313,0.92,1.735,5.982132417,0.089566105,1.379071732,8.249789712,1040
880,0.113187997,0.155583691,-0.219952461,2.143816683,5.194373774,0.155598338,0.859,1.584,5.520624533,0.091085642,1.374689376,7.589143896,1030
881,0.110351287,0.151887303,-0.274109378,2.414353887,5.08238727,0.15190125,0.862,1.714,5.674739346,0.089048815,1.376524502,7.811417754,1020
882,0.108665462,0.150232585,-0.264142325,2.703932638,5.162102059,0.150238527,0.823,1.565,5.47795574,0.0876566,1.382578454,7.573703581,1010
883,0.110589824,0.151973328,-0.252799806,2.343453135,5.179949613,0.151981386,0.796,1.558,5.237483504,0.089385449,1.374280024,7.197768956,1000
884,0.112854583,0.155447102,-0.282631007,2.455721971,5.060118077,0.155466669,0.933,1.795,6.001286344,0.091077236,1.377584017,8.267276147,990
885,0.113290493,0.155914864,-0.235297763,2.243051506,5.247931916,0.155921189,0.771,1.503,4.944805814,0.091413993,1.376295441,6.805513699,980
886,0.112405293,0.1553322,-0.12828505,2.618187921,5.042000236,0.155346473,0.974,1.828,6.269855909,0.090574288,1.382020973,8.665072365,970
887,0.111487817,0.154443891,-0.171315418,2.785250311,5.110031783,0.154441862,0.859,1.684,5.561963493,0.089944027,1.385280175,7.704877759,960
888,0.112502222,0.155349275,-0.287558288,2.617059602,5.144573264,0.155356042,0.845,1.643,5.439118985,0.090813539,1.380915328,7.510962775,950
889,0.116935202,0.163663326,-0.255758981,2.827287255,5.120877011,0.163668839,0.918,1.763,5.608886869,0.093432611,1.399654133,7.850501688,940
890,0.112345329,0.156244306,-0.277125635,2.98676959,5.059799675,0.156250146,0.937,1.787,5.99679441,0.090401019,1.390802328,8.340355628,930
891,0.105559793,0.145376398,-0.28662204,2.50143703,5.10280033,0.145390754,0.894,1.609,6.148946719,0.085089019,1.3773308,8.469133701,920
892,0.101247961,0.135747364,-0.255027132,1.858278208,5.157116117,0.135752045,0.759,1.462,5.591075975,0.083056195,1.34078794,7.496447238,910
893,0.098987255,0.131946001,-0.184013591,1.729337581,5.134571205,0.131965865,0.713,1.411,5.402912355,0.081405645,1.333160155,7.202947473,900
894,0.095559451,0.125572679,-0.189187128,1.170554153,5.327261213,0.125581589,0.625,1.223,4.976844179,0.078959258,1.314172355,6.540431035,890
895,0.094821427,0.12249008,-0.133530647,0.758246238,5.134104875,0.122506844,0.703,1.291,5.73845492,0.07893991,1.29197427,7.413936106,880
896,0.093979345,0.121933045,-0.121188667,0.853940109,5.217957057,0.121934708,0.601,1.123,4.928867359,0.078102961,1.297462841,6.395022246,870
897,0.092086967,0.118858714,-0.062792867,0.744632619,5.198092497,0.118882602,0.571,1.115,4.803057727,0.076826984,1.290981837,6.200660286,860
898,0.093622198,0.121219289,0.003521807,0.745014853,5.218588035,0.121234155,0.591,1.123,4.874863868,0.077917155,1.294929587,6.312605455,850
899,0.093140632,0.120187732,0.015091429,0.621958299,5.158261295,0.120200801,0.625,1.194,5.199632568,0.077582568,1.29053023,6.710283015,840
900,0.093391865,0.120693775,-0.037992416,0.655573408,5.183586791,0.120700307,0.608,1.184,5.03726971,0.077680552,1.292407076,6.510203015,830
901,0.097413546,0.12601163,-0.009053384,0.651551248,5.256625745,0.126021238,0.566,1.13,4.491306446,0.081031609,1.293672636,5.81028025,820
902,0.099353142,0.12888676,-0.029108599,0.708334164,5.118746606,0.128899032,0.679,1.297,5.267688884,0.08256243,1.297382543,6.834207602,810
903,0.10904595,0.143865515,-0.05091989,0.89157686,5.260147042,0.143869952,0.73,1.348,5.074026839,0.089588697,1.319351641,6.694425637,800
904,0.115108501,0.153039399,-0.112342923,0.944023802,5.333424329,0.153055976,0.708,1.294,4.625758617,0.094072513,1.329667003,6.150718595,790
905,0.122505103,0.166235326,-0.153757098,1.34857342,5.252913865,0.16624458,0.837,1.611,5.034750612,0.098980145,1.357042083,6.832368456,780
906,0.129758973,0.175452373,-0.195940943,1.183892175,5.393061253,0.175457049,0.75,1.48,4.2745504,0.104842624,1.352176622,5.77994712,770
907,0.133617169,0.18285017,-0.147549604,1.386125309,5.238011676,0.182855908,0.974,1.78,5.326598484,0.107217021,1.368506077,7.289482397,760
908,0.13430231,0.183045537,-0.185712117,1.234272104,5.421503447,0.183050128,0.767,1.47,4.190109057,0.108078833,1.362970813,5.710996347,750
909,0.134588066,0.184328681,-0.190667224,1.303924189,5.421192917,0.184343442,0.793,1.503,4.301753236,0.107880014,1.369686393,5.892052874,740
910,0.129727086,0.173686682,-0.124595308,1.021077928,5.380329748,0.173695244,0.774,1.497,4.456080569,0.105480337,1.338928119,5.966371574,730
911,0.124107378,0.16510229,-0.201924764,1.06766774,5.365124696,0.16510556,0.803,1.396,4.863555171,0.101458431,1.330344435,6.470203553,720
912,0.12941794,0.173177315,-0.222065592,1.146805114,5.379288784,0.173179293,0.789,1.492,4.55597195,0.105464736,1.338139769,6.096527251,710
913,0.13104175,0.177695869,-0.281757553,1.353028497,5.266933404,0.177696048,0.916,1.692,5.154869835,0.105798387,1.356026216,6.990138634,700
914,0.130305777,0.176537069,-0.264651969,1.34116663,5.34341333,0.176542999,0.776,1.552,4.395529716,0.105371265,1.354836324,5.955223321,690
915,0.140656917,0.193033234,-0.36032706,1.830563944,5.288850245,0.193042385,0.996,1.772,5.159488692,0.113411449,1.372434352,7.08105952,680
916,0.132394013,0.176912069,-0.339331798,1.368391547,5.444452969,0.176921958,0.789,1.385,4.459593429,0.108375408,1.336328986,5.959483967,670
917,0.127039748,0.171018827,-0.334419132,1.697246663,5.291898463,0.171017076,0.928,1.595,5.426358698,0.103568681,1.346169833,7.304800382,660
918,0.13002881,0.175150771,-0.32922216,1.745296544,5.290674759,0.175159721,0.872,1.636,4.97831347,0.106017715,1.347083937,6.706206109,650
919,0.125176473,0.169932579,-0.450755851,2.255663044,5.13387338,0.169942372,0.93,1.833,5.472443317,0.102076656,1.357622305,7.429511108,640
920,0.129894819,0.175520079,-0.485671119,2.063745976,5.21571385,0.175523489,0.894,1.746,5.093335412,0.106276586,1.351273976,6.882491591,630
921,0.126216173,0.169575415,-0.497364472,2.116104187,5.257276729,0.169585734,0.876,1.621,5.165528847,0.103676925,1.343613344,6.940473487,620
922,0.135440695,0.184597262,-0.520151081,2.411588726,5.245478953,0.184601712,0.959,1.762,5.194968065,0.110329676,1.362970796,7.080589756,610
923,0.133542116,0.179648114,-0.434475387,2.009276717,5.209697134,0.179652524,0.911,1.809,5.070900088,0.109610524,1.345287382,6.821817904,600
924,0.12993945,0.171567533,-0.293660954,1.313957246,5.218435967,0.171572807,0.94,1.743,5.478723678,0.107330885,1.320405825,7.234138661,590
925,0.129249573,0.169235938,-0.17684677,1.077389017,5.258893399,0.169241367,0.833,1.658,4.921964485,0.107071595,1.309415295,6.44489558,580
926,0.122241613,0.157959644,-0.088899033,0.71155642,5.33793085,0.157972776,0.735,1.402,4.652700416,0.101932324,1.2922995,6.012682423,570
927,0.116118805,0.150928328,0.006795246,0.879075318,5.309432009,0.150931582,0.706,1.36,4.677616123,0.096625045,1.299803095,6.079979916,560
928,0.122882465,0.158327079,0.076846967,0.509774093,5.369019601,0.158336574,0.713,1.343,4.503065732,0.102554664,1.288520489,5.802292461,550
929,0.132515943,0.170501066,0.068084416,0.360088889,5.423533995,0.170509584,0.718,1.409,4.210906995,0.110202192,1.286709961,5.418215974,540
930,0.130166268,0.167670915,0.000170128,0.397767487,5.430221497,0.16767578,0.718,1.35,4.282073409,0.108320703,1.288166151,5.516022021,530
931,0.138489184,0.179614266,0.002599563,0.530503306,5.320873152,0.179624786,0.859,1.674,4.782190807,0.114870337,1.297031152,6.202650452,520
932,0.145769081,0.192043672,-0.005563561,0.757485671,5.321454396,0.192049149,0.947,1.782,4.931029397,0.119565763,1.317488924,6.496576617,510
933,0.151883442,0.199996283,-0.039236214,0.861253252,5.404360908,0.20000106,0.854,1.701,4.269977359,0.124910884,1.316806219,5.622732743,500
934,0.165063187,0.224459227,-0.106610055,1.432029558,5.348056153,0.224459396,1.003,1.994,4.468514207,0.133259972,1.359839226,6.076460901,490
935,0.18908643,0.265936411,-0.111225174,2.188954504,5.334666762,0.265935646,1.211,2.38,4.553733274,0.150069291,1.40642375,6.404478629,480
936,0.149938132,0.201157152,-0.16300266,1.816730119,5.224366098,0.201162997,1.064,2.033,5.289243138,0.122820391,1.341640011,7.096260222,470
937,0.148285268,0.1969039,-0.136035376,1.428865086,5.286925269,0.196914098,1.028,1.865,5.220550545,0.122099007,1.327941073,6.932583493,460
938,0.148383515,0.195599047,-0.127588965,1.191151125,5.327526391,0.195601745,0.964,1.787,4.928381382,0.12256534,1.318217496,6.496678564,450
939,0.129034523,0.166471317,-0.044773363,0.707314779,5.389763779,0.16647573,0.786,1.433,4.721408934,0.10768745,1.290164261,6.091393068,440
940,0.1258831,0.162390274,-0.024848319,0.836837847,5.344431072,0.162404276,0.806,1.482,4.96292352,0.105278188,1.29011977,6.402765753,430
941,0.131924264,0.170055389,-0.045508353,0.808925161,5.347607615,0.170061978,0.833,1.541,4.898214234,0.110471262,1.289087941,6.314228903,420
942,0.129672396,0.163071307,0.117321817,0.238904701,5.372038999,0.163085641,0.776,1.416,4.758236181,0.109948928,1.257674311,5.984311413,410
